season,match_date,team,manager,manager_start_date,points,points_last_5,points_last_10,matches_into_tenure_so_far,tenure_days_so_far,league_position_before_match,points_to_date,gd_to_date,expectation_baseline,expectation_source,expectation_gap,event_observed,event_type,tenure_total_duration_days,tenure_end_date
2324,04/05/2024,Burnley,Vincent Kompany,14/06/2022,0,6,11,35,690,9,24,-32,17,promoted_assumed,8,0,end_of_season,715,29/05/2024
2324,30/03/2024,Burnley,Vincent Kompany,14/06/2022,1,4,6,29,655,15,17,-34,17,promoted_assumed,2,0,end_of_season,715,29/05/2024
2324,31/01/2024,Burnley,Vincent Kompany,14/06/2022,0,4,8,21,596,6,12,-21,17,promoted_assumed,11,0,end_of_season,715,29/05/2024
2324,07/10/2023,Burnley,Vincent Kompany,14/06/2022,0,4,4,7,480,10,4,-10,17,promoted_assumed,7,0,end_of_season,715,29/05/2024
2324,10/03/2024,Burnley,Vincent Kompany,14/06/2022,1,1,5,27,635,8,13,-35,17,promoted_assumed,9,0,end_of_season,715,29/05/2024
2324,11/08/2023,Burnley,Vincent Kompany,14/06/2022,0,,,0,423,1,0,0,17,promoted_assumed,16,0,end_of_season,715,29/05/2024
2324,04/11/2023,Burnley,Vincent Kompany,14/06/2022,0,3,4,10,508,13,4,-17,17,promoted_assumed,4,0,end_of_season,715,29/05/2024
2324,17/02/2024,Burnley,Vincent Kompany,14/06/2022,0,2,6,24,613,14,13,-25,17,promoted_assumed,3,0,end_of_season,715,29/05/2024
2324,22/01/2024,Brighton,Roberto De Zerbi,18/09/2022,1,6,14,52,491,1,31,5,6,prior_finish,5,0,mid_season_not_sacked,1381,19/05/2024
2324,05/05/2024,Brighton,Roberto De Zerbi,18/09/2022,3,2,9,66,595,6,44,-5,6,prior_finish,0,0,mid_season_not_sacked,1381,19/05/2024
2324,28/12/2023,Brighton,Roberto De Zerbi,18/09/2022,3,5,11,50,466,4,27,3,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,03/02/2024,Brighton,Roberto De Zerbi,18/09/2022,3,6,13,54,503,4,32,1,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,08/10/2023,Brighton,Roberto De Zerbi,18/09/2022,1,9,19,39,385,5,15,5,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,02/03/2024,Brighton,Roberto De Zerbi,18/09/2022,0,7,13,58,531,4,39,8,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,10/02/2024,Brighton,Roberto De Zerbi,18/09/2022,0,8,13,55,510,4,35,4,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,10/03/2024,Brighton,Roberto De Zerbi,18/09/2022,3,7,13,59,539,6,39,5,6,prior_finish,0,0,mid_season_not_sacked,1381,19/05/2024
2324,12/11/2023,Brighton,Roberto De Zerbi,18/09/2022,1,3,15,43,420,4,18,4,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,04/11/2023,Brighton,Roberto De Zerbi,18/09/2022,1,5,17,42,412,4,17,4,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,29/10/2023,Brighton,Roberto De Zerbi,18/09/2022,1,7,16,41,406,4,16,4,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,30/09/2023,Brighton,Roberto De Zerbi,18/09/2022,0,12,19,38,377,3,15,10,6,prior_finish,3,0,mid_season_not_sacked,1381,19/05/2024
2324,06/12/2023,Brighton,Roberto De Zerbi,18/09/2022,3,6,13,46,444,5,22,4,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,25/11/2023,Brighton,Roberto De Zerbi,18/09/2022,3,4,13,44,433,5,19,4,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,02/01/2024,Brighton,Roberto De Zerbi,18/09/2022,1,8,14,51,471,2,30,5,6,prior_finish,4,0,mid_season_not_sacked,1381,19/05/2024
2324,02/09/2023,Brighton,Roberto De Zerbi,18/09/2022,3,7,16,35,349,3,6,4,6,prior_finish,3,0,mid_season_not_sacked,1381,19/05/2024
2324,12/08/2023,Brighton,Roberto De Zerbi,18/09/2022,3,7,16,32,328,1,0,0,6,prior_finish,5,0,mid_season_not_sacked,1381,19/05/2024
2324,18/02/2024,Brighton,Roberto De Zerbi,18/09/2022,3,5,13,56,518,2,35,3,6,prior_finish,4,0,mid_season_not_sacked,1381,19/05/2024
2324,16/09/2023,Brighton,Roberto De Zerbi,18/09/2022,3,9,16,36,363,5,9,6,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,13/04/2024,Brighton,Roberto De Zerbi,18/09/2022,1,4,11,63,573,5,43,2,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,25/04/2024,Brighton,Roberto De Zerbi,18/09/2022,0,5,12,64,585,2,44,2,6,prior_finish,4,0,mid_season_not_sacked,1381,19/05/2024
2324,15/05/2024,Brighton,Roberto De Zerbi,18/09/2022,0,5,9,68,605,4,48,-4,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,19/05/2024,Brighton,Roberto De Zerbi,18/09/2022,0,4,9,69,609,11,48,-5,6,prior_finish,-5,0,mid_season_not_sacked,1381,19/05/2024
2324,31/03/2024,Brighton,Roberto De Zerbi,18/09/2022,0,7,15,60,560,4,42,6,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,03/04/2024,Brighton,Roberto De Zerbi,18/09/2022,1,7,12,61,563,4,42,5,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,17/12/2023,Brighton,Roberto De Zerbi,18/09/2022,0,8,11,48,455,5,26,5,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,03/12/2023,Brighton,Roberto De Zerbi,18/09/2022,0,6,16,45,441,5,22,5,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,11/05/2024,Brighton,Roberto De Zerbi,18/09/2022,1,4,9,67,601,7,47,-4,6,prior_finish,-1,0,mid_season_not_sacked,1381,19/05/2024
2324,09/12/2023,Brighton,Roberto De Zerbi,18/09/2022,1,8,13,47,447,5,25,5,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,21/10/2023,Brighton,Roberto De Zerbi,18/09/2022,0,10,17,40,398,4,16,5,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,26/08/2023,Brighton,Roberto De Zerbi,18/09/2022,0,10,19,34,342,1,6,6,6,prior_finish,5,0,mid_season_not_sacked,1381,19/05/2024
2324,06/04/2024,Brighton,Roberto De Zerbi,18/09/2022,0,5,12,62,566,6,43,5,6,prior_finish,0,0,mid_season_not_sacked,1381,19/05/2024
2324,30/01/2024,Brighton,Roberto De Zerbi,18/09/2022,0,6,14,53,499,3,32,5,6,prior_finish,3,0,mid_season_not_sacked,1381,19/05/2024
2324,19/08/2023,Brighton,Roberto De Zerbi,18/09/2022,3,7,16,33,335,2,3,3,6,prior_finish,4,0,mid_season_not_sacked,1381,19/05/2024
2324,24/02/2024,Brighton,Roberto De Zerbi,18/09/2022,1,7,13,57,524,5,38,8,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,28/04/2024,Brighton,Roberto De Zerbi,18/09/2022,0,2,9,65,588,5,44,-2,6,prior_finish,1,0,mid_season_not_sacked,1381,19/05/2024
2324,24/09/2023,Brighton,Roberto De Zerbi,18/09/2022,3,12,19,37,371,4,12,8,6,prior_finish,2,0,mid_season_not_sacked,1381,19/05/2024
2324,21/12/2023,Brighton,Roberto De Zerbi,18/09/2022,1,7,11,49,459,1,26,3,6,prior_finish,5,0,mid_season_not_sacked,1381,19/05/2024
2324,08/10/2023,Aston Villa,Unai Emery,01/11/2022,1,12,22,32,341,4,15,7,7,prior_finish,3,0,incumbent,1337,
2324,22/12/2023,Aston Villa,Unai Emery,01/11/2022,1,13,23,42,416,1,38,16,7,prior_finish,6,0,incumbent,1337,
2324,09/12/2023,Aston Villa,Unai Emery,01/11/2022,3,10,23,40,403,3,32,14,7,prior_finish,4,0,incumbent,1337,
2324,27/04/2024,Aston Villa,Unai Emery,01/11/2022,1,10,20,59,543,2,66,21,7,prior_finish,5,0,incumbent,1337,
2324,22/10/2023,Aston Villa,Unai Emery,01/11/2022,3,10,20,33,355,1,16,7,7,prior_finish,6,0,incumbent,1337,
2324,03/09/2023,Aston Villa,Unai Emery,01/11/2022,0,10,17,28,306,3,6,2,7,prior_finish,4,0,incumbent,1337,
2324,30/01/2024,Aston Villa,Unai Emery,01/11/2022,0,8,21,46,455,2,43,16,7,prior_finish,5,0,incumbent,1337,
2324,27/08/2023,Aston Villa,Unai Emery,01/11/2022,3,10,17,27,299,4,3,0,7,prior_finish,3,0,incumbent,1337,
2324,06/12/2023,Aston Villa,Unai Emery,01/11/2022,3,10,23,39,400,3,29,13,7,prior_finish,4,0,incumbent,1337,
2324,17/03/2024,Aston Villa,Unai Emery,01/11/2022,1,9,16,53,502,1,55,18,7,prior_finish,6,0,incumbent,1337,
2324,13/05/2024,Aston Villa,Unai Emery,01/11/2022,1,8,15,61,559,2,67,20,7,prior_finish,5,0,incumbent,1337,
2324,17/02/2024,Aston Villa,Unai Emery,01/11/2022,3,7,17,49,473,5,46,18,7,prior_finish,2,0,incumbent,1337,
2324,26/12/2023,Aston Villa,Unai Emery,01/11/2022,0,11,23,43,420,2,39,16,7,prior_finish,5,0,incumbent,1337,
2324,24/02/2024,Aston Villa,Unai Emery,01/11/2022,3,7,17,50,480,3,49,19,7,prior_finish,4,0,incumbent,1337,
2324,05/11/2023,Aston Villa,Unai Emery,01/11/2022,0,13,22,35,369,2,22,12,7,prior_finish,5,0,incumbent,1337,
2324,14/04/2024,Aston Villa,Unai Emery,01/11/2022,3,5,17,57,530,3,60,17,7,prior_finish,4,0,incumbent,1337,
2324,21/04/2024,Aston Villa,Unai Emery,01/11/2022,3,8,17,58,537,2,63,19,7,prior_finish,5,0,incumbent,1337,
2324,19/05/2024,Aston Villa,Unai Emery,01/11/2022,0,8,13,62,565,4,68,20,7,prior_finish,3,0,incumbent,1337,
2324,30/12/2023,Aston Villa,Unai Emery,01/11/2022,3,10,20,44,424,1,39,15,7,prior_finish,6,0,incumbent,1337,
2324,05/05/2024,Aston Villa,Unai Emery,01/11/2022,0,8,18,60,551,2,67,21,7,prior_finish,5,0,incumbent,1337,
2324,16/09/2023,Aston Villa,Unai Emery,01/11/2022,3,9,16,29,319,8,6,-1,7,prior_finish,-1,0,incumbent,1337,
2324,12/08/2023,Aston Villa,Unai Emery,01/11/2022,0,7,20,25,284,1,0,0,7,prior_finish,6,0,incumbent,1337,
2324,02/03/2024,Aston Villa,Unai Emery,01/11/2022,3,9,17,51,487,2,52,21,7,prior_finish,5,0,incumbent,1337,
2324,03/12/2023,Aston Villa,Unai Emery,01/11/2022,1,12,22,38,397,3,28,13,7,prior_finish,4,0,incumbent,1337,
2324,20/08/2023,Aston Villa,Unai Emery,01/11/2022,3,7,17,26,292,4,0,-4,7,prior_finish,3,0,incumbent,1337,
2324,11/02/2024,Aston Villa,Unai Emery,01/11/2022,0,7,18,48,467,2,46,19,7,prior_finish,5,0,incumbent,1337,
2324,26/11/2023,Aston Villa,Unai Emery,01/11/2022,3,10,22,37,390,2,25,12,7,prior_finish,5,0,incumbent,1337,
2324,03/02/2024,Aston Villa,Unai Emery,01/11/2022,3,5,18,47,459,1,43,14,7,prior_finish,6,0,incumbent,1337,
2324,30/09/2023,Aston Villa,Unai Emery,01/11/2022,3,12,19,31,333,6,12,2,7,prior_finish,1,0,incumbent,1337,
2324,03/04/2024,Aston Villa,Unai Emery,01/11/2022,0,10,17,55,519,3,59,20,7,prior_finish,4,0,incumbent,1337,
2324,10/03/2024,Aston Villa,Unai Emery,01/11/2022,0,12,17,52,495,3,55,22,7,prior_finish,4,0,incumbent,1337,
2324,06/04/2024,Aston Villa,Unai Emery,01/11/2022,1,7,16,56,522,3,59,17,7,prior_finish,4,0,incumbent,1337,
2324,29/10/2023,Aston Villa,Unai Emery,01/11/2022,3,13,22,34,362,3,19,10,7,prior_finish,4,0,incumbent,1337,
2324,24/09/2023,Aston Villa,Unai Emery,01/11/2022,3,9,16,30,327,6,9,1,7,prior_finish,1,0,incumbent,1337,
2324,17/12/2023,Aston Villa,Unai Emery,01/11/2022,3,13,23,41,411,3,35,15,7,prior_finish,4,0,incumbent,1337,
2324,14/01/2024,Aston Villa,Unai Emery,01/11/2022,1,10,20,45,439,1,42,16,7,prior_finish,6,0,incumbent,1337,
2324,30/03/2024,Aston Villa,Unai Emery,01/11/2022,3,10,17,54,515,1,56,18,7,prior_finish,6,0,incumbent,1337,
2324,12/11/2023,Aston Villa,Unai Emery,01/11/2022,3,10,22,36,376,3,22,10,7,prior_finish,4,0,incumbent,1337,
2324,03/02/2024,Luton,Rob Edwards,17/11/2022,1,10,13,21,443,8,19,-10,17,promoted_assumed,9,0,non_pl_departure,784,09/01/2025
2324,16/09/2023,Luton,Rob Edwards,17/11/2022,0,0,0,3,303,14,0,-7,17,promoted_assumed,3,0,non_pl_departure,784,09/01/2025
2324,25/11/2023,Luton,Rob Edwards,17/11/2022,3,2,6,12,373,12,6,-12,17,promoted_assumed,5,0,non_pl_departure,784,09/01/2025
2324,25/08/2023,Luton,Rob Edwards,17/11/2022,0,0,0,1,281,2,0,-3,17,promoted_assumed,15,0,non_pl_departure,784,09/01/2025
2324,26/12/2023,Luton,Rob Edwards,17/11/2022,3,6,8,17,404,8,12,-14,17,promoted_assumed,9,0,non_pl_departure,784,09/01/2025
2324,21/10/2023,Luton,Rob Edwards,17/11/2022,1,4,4,8,338,13,4,-9,17,promoted_assumed,4,0,non_pl_departure,784,09/01/2025
2324,06/04/2024,Luton,Rob Edwards,17/11/2022,3,2,3,31,506,13,22,-21,17,promoted_assumed,4,0,non_pl_departure,784,09/01/2025
2324,03/04/2024,Luton,Rob Edwards,17/11/2022,0,2,6,30,503,6,22,-19,17,promoted_assumed,11,0,non_pl_departure,784,09/01/2025
2324,10/12/2023,Luton,Rob Edwards,17/11/2022,0,4,8,15,388,8,9,-14,17,promoted_assumed,9,0,non_pl_departure,784,09/01/2025
2324,03/10/2023,Luton,Rob Edwards,17/11/2022,0,4,4,6,320,1,4,-7,17,promoted_assumed,16,0,non_pl_departure,784,09/01/2025
2324,29/10/2023,Luton,Rob Edwards,17/11/2022,0,5,5,9,346,10,5,-9,17,promoted_assumed,7,0,non_pl_departure,784,09/01/2025
2324,19/05/2024,Luton,Rob Edwards,17/11/2022,0,1,5,37,549,18,26,-31,17,promoted_assumed,-1,0,non_pl_departure,784,09/01/2025
2324,01/09/2023,Luton,Rob Edwards,17/11/2022,0,0,0,2,288,2,0,-6,17,promoted_assumed,15,0,non_pl_departure,784,09/01/2025
2324,13/03/2024,Luton,Rob Edwards,17/11/2022,0,1,9,27,482,2,21,-17,17,promoted_assumed,15,0,non_pl_departure,784,09/01/2025
2324,09/03/2024,Luton,Rob Edwards,17/11/2022,1,1,11,26,478,9,20,-17,17,promoted_assumed,8,0,non_pl_departure,784,09/01/2025
2324,02/03/2024,Luton,Rob Edwards,17/11/2022,0,4,11,25,471,14,20,-16,17,promoted_assumed,3,0,non_pl_departure,784,09/01/2025
2324,23/12/2023,Luton,Rob Edwards,17/11/2022,3,3,5,16,401,11,9,-15,17,promoted_assumed,6,0,non_pl_departure,784,09/01/2025
2324,11/05/2024,Luton,Rob Edwards,17/11/2022,0,4,6,36,541,14,26,-29,17,promoted_assumed,3,0,non_pl_departure,784,09/01/2025
2324,30/12/2023,Luton,Rob Edwards,17/11/2022,0,6,11,18,408,10,15,-13,17,promoted_assumed,7,0,non_pl_departure,784,09/01/2025
2324,20/04/2024,Luton,Rob Edwards,17/11/2022,0,4,5,33,520,4,25,-24,17,promoted_assumed,13,0,non_pl_departure,784,09/01/2025
2324,07/10/2023,Luton,Rob Edwards,17/11/2022,0,4,4,7,324,9,4,-8,17,promoted_assumed,8,0,non_pl_departure,784,09/01/2025
2324,11/11/2023,Luton,Rob Edwards,17/11/2022,0,2,6,11,359,8,6,-11,17,promoted_assumed,9,0,non_pl_departure,784,09/01/2025
2324,10/02/2024,Luton,Rob Edwards,17/11/2022,0,8,14,22,450,12,20,-10,17,promoted_assumed,5,0,non_pl_departure,784,09/01/2025
2324,27/04/2024,Luton,Rob Edwards,17/11/2022,0,3,5,34,527,12,25,-28,17,promoted_assumed,5,0,non_pl_departure,784,09/01/2025
2324,23/09/2023,Luton,Rob Edwards,17/11/2022,1,0,0,4,310,10,0,-8,17,promoted_assumed,7,0,non_pl_departure,784,09/01/2025
2324,05/11/2023,Luton,Rob Edwards,17/11/2022,1,4,5,10,353,4,5,-11,17,promoted_assumed,13,0,non_pl_departure,784,09/01/2025
2324,12/08/2023,Luton,Rob Edwards,17/11/2022,0,,,0,268,1,0,0,17,promoted_assumed,16,0,non_pl_departure,784,09/01/2025
2324,12/01/2024,Luton,Rob Edwards,17/11/2022,1,6,10,19,421,1,15,-14,17,promoted_assumed,16,0,non_pl_departure,784,09/01/2025
2324,16/03/2024,Luton,Rob Edwards,17/11/2022,1,1,6,28,485,5,21,-18,17,promoted_assumed,12,0,non_pl_departure,784,09/01/2025
2324,21/02/2024,Luton,Rob Edwards,17/11/2022,0,5,11,24,461,2,20,-13,17,promoted_assumed,15,0,non_pl_departure,784,09/01/2025
2324,05/12/2023,Luton,Rob Edwards,17/11/2022,0,4,9,14,383,3,9,-13,17,promoted_assumed,14,0,non_pl_departure,784,09/01/2025
2324,30/01/2024,Luton,Rob Edwards,17/11/2022,3,7,11,20,439,9,16,-14,17,promoted_assumed,8,0,non_pl_departure,784,09/01/2025
2324,03/05/2024,Luton,Rob Edwards,17/11/2022,1,3,5,35,533,2,25,-29,17,promoted_assumed,15,0,non_pl_departure,784,09/01/2025
2324,02/12/2023,Luton,Rob Edwards,17/11/2022,0,5,9,13,380,8,9,-11,17,promoted_assumed,9,0,non_pl_departure,784,09/01/2025
2324,30/03/2024,Luton,Rob Edwards,17/11/2022,0,2,7,29,499,14,22,-18,17,promoted_assumed,3,0,non_pl_departure,784,09/01/2025
2324,18/02/2024,Luton,Rob Edwards,17/11/2022,0,5,11,23,458,3,20,-12,17,promoted_assumed,14,0,non_pl_departure,784,09/01/2025
2324,13/04/2024,Luton,Rob Edwards,17/11/2022,0,4,5,32,513,10,25,-20,17,promoted_assumed,7,0,non_pl_departure,784,09/01/2025
2324,30/09/2023,Luton,Rob Edwards,17/11/2022,3,1,1,5,317,14,1,-8,17,promoted_assumed,3,0,non_pl_departure,784,09/01/2025
2324,16/12/2023,Everton,Sean Dyche,30/01/2023,3,12,19,34,320,3,23,0,17,prior_finish,14,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,1,30,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,21/10/2023,Everton,Sean Dyche,30/01/2023,0,7,11,26,264,12,7,-3,17,prior_finish,5,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,2,29,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,02/12/2023,Everton,Sean Dyche,30/01/2023,3,7,14,31,306,6,14,-6,17,prior_finish,11,1,sacked,710,09/01/2025
2324,07/12/2023,Everton,Sean Dyche,30/01/2023,3,10,16,32,311,4,17,-5,17,prior_finish,13,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,2,29,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,07/10/2023,Everton,Sean Dyche,30/01/2023,3,4,8,25,250,8,4,-6,17,prior_finish,9,1,sacked,710,09/01/2025
2324,24/04/2024,Everton,Sean Dyche,30/01/2023,3,7,10,52,450,6,39,-14,17,prior_finish,11,1,sacked,710,09/01/2025
2324,09/03/2024,Everton,Sean Dyche,30/01/2023,0,3,6,46,404,5,32,-8,17,prior_finish,12,1,sacked,710,09/01/2025
2324,27/04/2024,Everton,Sean Dyche,30/01/2023,3,10,12,53,453,9,42,-12,17,prior_finish,8,1,sacked,710,09/01/2025
2324,30/12/2023,Everton,Sean Dyche,30/01/2023,0,9,19,37,334,4,26,-1,17,prior_finish,13,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,1,30,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,2,29,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,10/12/2023,Everton,Sean Dyche,30/01/2023,3,10,19,33,314,5,20,-2,17,prior_finish,12,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,1,30,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,30/03/2024,Everton,Sean Dyche,30/01/2023,0,3,6,47,425,10,32,-10,17,prior_finish,7,1,sacked,710,09/01/2025
2324,12/08/2023,Everton,Sean Dyche,30/01/2023,0,8,10,18,194,1,0,0,17,prior_finish,16,1,sacked,710,09/01/2025
2324,04/11/2023,Everton,Sean Dyche,30/01/2023,1,9,10,28,278,11,10,-4,17,prior_finish,6,1,sacked,710,09/01/2025
2324,10/02/2024,Everton,Sean Dyche,30/01/2023,0,3,15,41,376,7,29,-4,17,prior_finish,10,1,sacked,710,09/01/2025
2324,30/09/2023,Everton,Sean Dyche,30/01/2023,0,4,11,24,243,11,4,-5,17,prior_finish,6,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,2,29,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,1,30,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,11/11/2023,Everton,Sean Dyche,30/01/2023,3,7,11,29,285,7,11,-4,17,prior_finish,10,1,sacked,710,09/01/2025
2324,26/11/2023,Everton,Sean Dyche,30/01/2023,0,10,14,30,300,4,14,-3,17,prior_finish,13,1,sacked,710,09/01/2025
2324,02/09/2023,Everton,Sean Dyche,30/01/2023,1,4,9,21,215,12,0,-6,17,prior_finish,5,1,sacked,710,09/01/2025
2324,23/12/2023,Everton,Sean Dyche,30/01/2023,0,12,22,35,327,7,26,2,17,prior_finish,10,1,sacked,710,09/01/2025
2324,02/04/2024,Everton,Sean Dyche,30/01/2023,1,2,6,48,428,7,32,-11,17,prior_finish,10,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,1,30,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,14/01/2024,Everton,Sean Dyche,30/01/2023,1,6,16,38,349,4,26,-4,17,prior_finish,13,1,sacked,710,09/01/2025
2324,03/05/2024,Everton,Sean Dyche,30/01/2023,1,12,14,54,459,1,45,-11,17,prior_finish,16,1,sacked,710,09/01/2025
2324,06/04/2024,Everton,Sean Dyche,30/01/2023,3,2,6,49,432,10,33,-11,17,prior_finish,7,1,sacked,710,09/01/2025
2324,24/02/2024,Everton,Sean Dyche,30/01/2023,1,4,8,44,390,7,31,-6,17,prior_finish,10,1,sacked,710,09/01/2025
2324,27/12/2023,Everton,Sean Dyche,30/01/2023,0,12,19,36,331,2,26,1,17,prior_finish,15,1,sacked,710,09/01/2025
2324,20/08/2023,Everton,Sean Dyche,30/01/2023,0,7,9,19,202,3,0,-1,17,prior_finish,14,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,1,30,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,02/03/2024,Everton,Sean Dyche,30/01/2023,0,4,6,45,397,9,32,-6,17,prior_finish,8,1,sacked,710,09/01/2025
2324,26/08/2023,Everton,Sean Dyche,30/01/2023,0,4,9,20,208,12,0,-5,17,prior_finish,5,1,sacked,710,09/01/2025
2324,15/04/2024,Everton,Sean Dyche,30/01/2023,0,4,8,50,441,2,36,-10,17,prior_finish,15,1,sacked,710,09/01/2025
2324,29/10/2023,Everton,Sean Dyche,30/01/2023,3,6,10,27,272,9,7,-5,17,prior_finish,8,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,1,30,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,21/04/2024,Everton,Sean Dyche,30/01/2023,3,4,7,51,447,6,36,-16,17,prior_finish,11,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,2,29,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,03/02/2024,Everton,Sean Dyche,30/01/2023,1,2,14,40,369,5,28,-4,17,prior_finish,12,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,1,30,-6,17,prior_finish,16,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,3,12,42,385,2,29,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,30/01/2024,Everton,Sean Dyche,30/01/2023,1,4,16,39,365,5,27,-4,17,prior_finish,12,1,sacked,710,09/01/2025
2324,23/09/2023,Everton,Sean Dyche,30/01/2023,3,1,9,23,236,8,1,-7,17,prior_finish,9,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,2,29,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,17/09/2023,Everton,Sean Dyche,30/01/2023,0,4,9,22,230,4,1,-6,17,prior_finish,13,1,sacked,710,09/01/2025
2324,19/02/2024,Everton,Sean Dyche,30/01/2023,1,4,10,43,385,2,29,-6,17,prior_finish,15,1,sacked,710,09/01/2025
2324,11/05/2024,Everton,Sean Dyche,30/01/2023,3,10,14,55,467,8,46,-11,17,prior_finish,9,1,sacked,710,09/01/2025
2324,19/05/2024,Everton,Sean Dyche,30/01/2023,0,13,17,56,475,10,49,-10,17,prior_finish,7,1,sacked,710,09/01/2025
2324,21/10/2023,Crystal Palace,Roy Hodgson,21/03/2023,0,8,14,18,214,6,12,0,11,prior_finish,5,1,sacked,335,19/02/2024
2324,19/02/2024,Crystal Palace,Roy Hodgson,21/03/2023,1,6,8,34,335,3,25,-16,11,prior_finish,8,1,sacked,335,19/02/2024
2324,25/11/2023,Crystal Palace,Roy Hodgson,21/03/2023,0,4,12,22,249,9,15,-4,11,prior_finish,2,1,sacked,335,19/02/2024
2324,19/02/2024,Crystal Palace,Roy Hodgson,21/03/2023,1,6,8,34,335,4,24,-16,11,prior_finish,7,1,sacked,335,19/02/2024
2324,06/12/2023,Crystal Palace,Roy Hodgson,21/03/2023,0,4,9,24,260,8,16,-5,11,prior_finish,3,1,sacked,335,19/02/2024
2324,26/08/2023,Crystal Palace,Roy Hodgson,21/03/2023,1,8,15,12,158,6,3,0,11,prior_finish,5,1,sacked,335,19/02/2024
2324,27/10/2023,Crystal Palace,Roy Hodgson,21/03/2023,0,5,13,19,220,2,12,-4,11,prior_finish,9,1,sacked,335,19/02/2024
2324,11/11/2023,Crystal Palace,Roy Hodgson,21/03/2023,0,7,12,21,235,5,15,-3,11,prior_finish,6,1,sacked,335,19/02/2024
2324,20/01/2024,Crystal Palace,Roy Hodgson,21/03/2023,0,5,9,30,305,2,21,-7,11,prior_finish,9,1,sacked,335,19/02/2024
2324,19/02/2024,Crystal Palace,Roy Hodgson,21/03/2023,1,6,8,34,335,4,24,-16,11,prior_finish,8,1,sacked,335,19/02/2024
2324,12/08/2023,Crystal Palace,Roy Hodgson,21/03/2023,3,8,18,10,144,1,0,0,11,prior_finish,10,1,sacked,335,19/02/2024
